"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"13/01/2024 15:00 - 13/01/2024 16:00","Sweden (SE)","19152.00","18968.00"
"13/01/2024 16:00 - 13/01/2024 17:00","Sweden (SE)","20070.00","19430.00"
"13/01/2024 17:00 - 13/01/2024 18:00","Sweden (SE)","20220.00","19696.00"
"13/01/2024 18:00 - 13/01/2024 19:00","Sweden (SE)","20114.00","19454.00"
"13/01/2024 19:00 - 13/01/2024 20:00","Sweden (SE)","19568.00","19074.00"
"13/01/2024 20:00 - 13/01/2024 21:00","Sweden (SE)","18848.00","18556.00"
"13/01/2024 21:00 - 13/01/2024 22:00","Sweden (SE)","18430.00","18061.00"
"13/01/2024 22:00 - 13/01/2024 23:00","Sweden (SE)","18177.00","17546.00"
"13/01/2024 23:00 - 14/01/2024 00:00","Sweden (SE)","17740.00","17060.00"
"14/01/2024 00:00 - 14/01/2024 01:00","Sweden (SE)","17321.00","16851.00"
"14/01/2024 01:00 - 14/01/2024 02:00","Sweden (SE)","16931.00","16643.00"
"14/01/2024 02:00 - 14/01/2024 03:00","Sweden (SE)","16651.00","16533.00"
"14/01/2024 03:00 - 14/01/2024 04:00","Sweden (SE)","16514.00","16454.00"
"14/01/2024 04:00 - 14/01/2024 05:00","Sweden (SE)","16666.00","16441.00"
"14/01/2024 05:00 - 14/01/2024 06:00","Sweden (SE)","16652.00","16563.00"
"14/01/2024 06:00 - 14/01/2024 07:00","Sweden (SE)","17016.00","16946.00"
"14/01/2024 07:00 - 14/01/2024 08:00","Sweden (SE)","17645.00","17594.00"
"14/01/2024 08:00 - 14/01/2024 09:00","Sweden (SE)","18189.00","17932.00"
"14/01/2024 09:00 - 14/01/2024 10:00","Sweden (SE)","19026.00","18552.00"
"14/01/2024 10:00 - 14/01/2024 11:00","Sweden (SE)","19548.00","19007.00"
"14/01/2024 11:00 - 14/01/2024 12:00","Sweden (SE)","19677.00","19119.00"
"14/01/2024 12:00 - 14/01/2024 13:00","Sweden (SE)","19566.00","19197.00"
"14/01/2024 13:00 - 14/01/2024 14:00","Sweden (SE)","19441.00","19204.00"
"14/01/2024 14:00 - 14/01/2024 15:00","Sweden (SE)","19728.00","19286.00"
"14/01/2024 15:00 - 14/01/2024 16:00","Sweden (SE)","20285.00","19592.00"
"14/01/2024 16:00 - 14/01/2024 17:00","Sweden (SE)","20903.00","20161.00"
"14/01/2024 17:00 - 14/01/2024 18:00","Sweden (SE)","21277.00","20539.00"
"14/01/2024 18:00 - 14/01/2024 19:00","Sweden (SE)","20818.00","20389.00"
"14/01/2024 19:00 - 14/01/2024 20:00","Sweden (SE)","20432.00","20056.00"
"14/01/2024 20:00 - 14/01/2024 21:00","Sweden (SE)","20257.00","19715.00"
"14/01/2024 21:00 - 14/01/2024 22:00","Sweden (SE)","19627.00","19266.00"
"14/01/2024 22:00 - 14/01/2024 23:00","Sweden (SE)","19021.00","18774.00"
"14/01/2024 23:00 - 15/01/2024 00:00","Sweden (SE)","18467.00","18222.00"
"15/01/2024 00:00 - 15/01/2024 01:00","Sweden (SE)","17653.00","17626.00"
"15/01/2024 01:00 - 15/01/2024 02:00","Sweden (SE)","17488.00","17484.00"
"15/01/2024 02:00 - 15/01/2024 03:00","Sweden (SE)","17544.00","17528.00"
"15/01/2024 03:00 - 15/01/2024 04:00","Sweden (SE)","17881.00","17654.00"
"15/01/2024 04:00 - 15/01/2024 05:00","Sweden (SE)","18218.00","17966.00"
"15/01/2024 05:00 - 15/01/2024 06:00","Sweden (SE)","18950.00","18718.00"
"15/01/2024 06:00 - 15/01/2024 07:00","Sweden (SE)","20942.00","20480.00"
"15/01/2024 07:00 - 15/01/2024 08:00","Sweden (SE)","22647.00","21978.00"
"15/01/2024 08:00 - 15/01/2024 09:00","Sweden (SE)","23253.00","22374.00"
"15/01/2024 09:00 - 15/01/2024 10:00","Sweden (SE)","23318.00","22526.00"
"15/01/2024 10:00 - 15/01/2024 11:00","Sweden (SE)","23535.00","22676.00"
"15/01/2024 11:00 - 15/01/2024 12:00","Sweden (SE)","23670.00","22828.00"
"15/01/2024 12:00 - 15/01/2024 13:00","Sweden (SE)","23522.00","22867.00"
"15/01/2024 13:00 - 15/01/2024 14:00","Sweden (SE)","23381.00","22773.00"
"15/01/2024 14:00 - 15/01/2024 15:00","Sweden (SE)","23787.00","22867.00"
"15/01/2024 15:00 - 15/01/2024 16:00","Sweden (SE)","23727.00","23169.00"
"15/01/2024 16:00 - 15/01/2024 17:00","Sweden (SE)","23976.00","23552.00"
"15/01/2024 17:00 - 15/01/2024 18:00","Sweden (SE)","24412.00","23858.00"
"15/01/2024 18:00 - 15/01/2024 19:00","Sweden (SE)","24296.00","23603.00"
"15/01/2024 19:00 - 15/01/2024 20:00","Sweden (SE)","24044.00","23256.00"
"15/01/2024 20:00 - 15/01/2024 21:00","Sweden (SE)","23590.00","22794.00"
"15/01/2024 21:00 - 15/01/2024 22:00","Sweden (SE)","22823.00","22206.00"
"15/01/2024 22:00 - 15/01/2024 23:00","Sweden (SE)","22054.00","21464.00"
"15/01/2024 23:00 - 16/01/2024 00:00","Sweden (SE)","21520.00","20799.00"
"16/01/2024 00:00 - 16/01/2024 01:00","Sweden (SE)","21316.00","20425.00"
"16/01/2024 01:00 - 16/01/2024 02:00","Sweden (SE)","21311.00","20283.00"
"16/01/2024 02:00 - 16/01/2024 03:00","Sweden (SE)","21241.00","20235.00"
"16/01/2024 03:00 - 16/01/2024 04:00","Sweden (SE)","21337.00","20323.00"
"16/01/2024 04:00 - 16/01/2024 05:00","Sweden (SE)","21495.00","20564.00"
"16/01/2024 05:00 - 16/01/2024 06:00","Sweden (SE)","22302.00","21229.00"
"16/01/2024 06:00 - 16/01/2024 07:00","Sweden (SE)","24033.00","22897.00"
"16/01/2024 07:00 - 16/01/2024 08:00","Sweden (SE)","25626.00","24235.00"
"16/01/2024 08:00 - 16/01/2024 09:00","Sweden (SE)","25727.00","24598.00"
"16/01/2024 09:00 - 16/01/2024 10:00","Sweden (SE)","25756.00","24548.00"
"16/01/2024 10:00 - 16/01/2024 11:00","Sweden (SE)","25580.00","24475.00"
"16/01/2024 11:00 - 16/01/2024 12:00","Sweden (SE)","24942.00","24299.00"
"16/01/2024 12:00 - 16/01/2024 13:00","Sweden (SE)","24507.00","24032.00"
"16/01/2024 13:00 - 16/01/2024 14:00","Sweden (SE)","24123.00","23782.00"
"16/01/2024 14:00 - 16/01/2024 15:00","Sweden (SE)","23975.00","23794.00"
"16/01/2024 15:00 - 16/01/2024 16:00","Sweden (SE)","24151.00","24085.00"
"16/01/2024 16:00 - 16/01/2024 17:00","Sweden (SE)","24764.00","24447.00"
"16/01/2024 17:00 - 16/01/2024 18:00","Sweden (SE)","24778.00","24733.00"
"16/01/2024 18:00 - 16/01/2024 19:00","Sweden (SE)","24428.00","24430.00"
"16/01/2024 19:00 - 16/01/2024 20:00","Sweden (SE)","24287.00","23968.00"
"16/01/2024 20:00 - 16/01/2024 21:00","Sweden (SE)","23720.00","23418.00"
"16/01/2024 21:00 - 16/01/2024 22:00","Sweden (SE)","22742.00","22674.00"
"16/01/2024 22:00 - 16/01/2024 23:00","Sweden (SE)","22008.00","21764.00"
"16/01/2024 23:00 - 17/01/2024 00:00","Sweden (SE)","20974.00","20949.00"
"17/01/2024 00:00 - 17/01/2024 01:00","Sweden (SE)","20766.00","20934.00"
"17/01/2024 01:00 - 17/01/2024 02:00","Sweden (SE)","20688.00","20504.00"
"17/01/2024 02:00 - 17/01/2024 03:00","Sweden (SE)","20207.00","20312.00"
"17/01/2024 03:00 - 17/01/2024 04:00","Sweden (SE)","19889.00","20137.00"
"17/01/2024 04:00 - 17/01/2024 05:00","Sweden (SE)","19817.00","20161.00"
"17/01/2024 05:00 - 17/01/2024 06:00","Sweden (SE)","20209.00","20595.00"
"17/01/2024 06:00 - 17/01/2024 07:00","Sweden (SE)","21810.00","22050.00"
"17/01/2024 07:00 - 17/01/2024 08:00","Sweden (SE)","23123.00","23003.00"
"17/01/2024 08:00 - 17/01/2024 09:00","Sweden (SE)","23461.00","23293.00"
"17/01/2024 09:00 - 17/01/2024 10:00","Sweden (SE)","23466.00","23175.00"
"17/01/2024 10:00 - 17/01/2024 11:00","Sweden (SE)","23439.00","23060.00"
"17/01/2024 11:00 - 17/01/2024 12:00","Sweden (SE)","23369.00","23037.00"
"17/01/2024 12:00 - 17/01/2024 13:00","Sweden (SE)","23070.00","22964.00"
"17/01/2024 13:00 - 17/01/2024 14:00","Sweden (SE)","22967.00","22845.00"
"17/01/2024 14:00 - 17/01/2024 15:00","Sweden (SE)","22942.00","22857.00"
"17/01/2024 15:00 - 17/01/2024 16:00","Sweden (SE)","23254.00","23000.00"
"17/01/2024 16:00 - 17/01/2024 17:00","Sweden (SE)","23671.00","23216.00"
"17/01/2024 17:00 - 17/01/2024 18:00","Sweden (SE)","23617.00","23342.00"
"17/01/2024 18:00 - 17/01/2024 19:00","Sweden (SE)","23023.00","23043.00"
"17/01/2024 19:00 - 17/01/2024 20:00","Sweden (SE)","22544.00","22588.00"
"17/01/2024 20:00 - 17/01/2024 21:00","Sweden (SE)","21936.00","22078.00"
"17/01/2024 21:00 - 17/01/2024 22:00","Sweden (SE)","21360.00","21451.00"
"17/01/2024 22:00 - 17/01/2024 23:00","Sweden (SE)","20793.00","20722.00"
"17/01/2024 23:00 - 18/01/2024 00:00","Sweden (SE)","20198.00","20110.00"
"18/01/2024 00:00 - 18/01/2024 01:00","Sweden (SE)","19891.00","19471.00"
"18/01/2024 01:00 - 18/01/2024 02:00","Sweden (SE)","19526.00","19256.00"
"18/01/2024 02:00 - 18/01/2024 03:00","Sweden (SE)","19442.00","19189.00"
"18/01/2024 03:00 - 18/01/2024 04:00","Sweden (SE)","19267.00","19284.00"
"18/01/2024 04:00 - 18/01/2024 05:00","Sweden (SE)","19604.00","19551.00"
"18/01/2024 05:00 - 18/01/2024 06:00","Sweden (SE)","20353.00","20175.00"
"18/01/2024 06:00 - 18/01/2024 07:00","Sweden (SE)","21622.00","21739.00"
"18/01/2024 07:00 - 18/01/2024 08:00","Sweden (SE)","23256.00","23197.00"
"18/01/2024 08:00 - 18/01/2024 09:00","Sweden (SE)","23322.00","23496.00"
"18/01/2024 09:00 - 18/01/2024 10:00","Sweden (SE)","23532.00","23526.00"
"18/01/2024 10:00 - 18/01/2024 11:00","Sweden (SE)","23662.00","23493.00"
"18/01/2024 11:00 - 18/01/2024 12:00","Sweden (SE)","23410.00","23342.00"
"18/01/2024 12:00 - 18/01/2024 13:00","Sweden (SE)","23265.00","23147.00"
"18/01/2024 13:00 - 18/01/2024 14:00","Sweden (SE)","22919.00","22936.00"
"18/01/2024 14:00 - 18/01/2024 15:00","Sweden (SE)","22815.00","22992.00"
"18/01/2024 15:00 - 18/01/2024 16:00","Sweden (SE)","23075.00","23314.00"
"18/01/2024 16:00 - 18/01/2024 17:00","Sweden (SE)","23390.00","23642.00"
"18/01/2024 17:00 - 18/01/2024 18:00","Sweden (SE)","23887.00","23957.00"
"18/01/2024 18:00 - 18/01/2024 19:00","Sweden (SE)","23737.00","23681.00"
"18/01/2024 19:00 - 18/01/2024 20:00","Sweden (SE)","23314.00","23290.00"
"18/01/2024 20:00 - 18/01/2024 21:00","Sweden (SE)","22769.00","22845.00"
"18/01/2024 21:00 - 18/01/2024 22:00","Sweden (SE)","22000.00","22212.00"
"18/01/2024 22:00 - 18/01/2024 23:00","Sweden (SE)","21241.00","21497.00"
"18/01/2024 23:00 - 19/01/2024 00:00","Sweden (SE)","20455.00","20744.00"
"19/01/2024 00:00 - 19/01/2024 01:00","Sweden (SE)","19903.00","20379.00"
"19/01/2024 01:00 - 19/01/2024 02:00","Sweden (SE)","19640.00","20126.00"
"19/01/2024 02:00 - 19/01/2024 03:00","Sweden (SE)","19532.00","19990.00"
"19/01/2024 03:00 - 19/01/2024 04:00","Sweden (SE)","19444.00","19977.00"
"19/01/2024 04:00 - 19/01/2024 05:00","Sweden (SE)","19625.00","20163.00"
"19/01/2024 05:00 - 19/01/2024 06:00","Sweden (SE)","20470.00","20794.00"
"19/01/2024 06:00 - 19/01/2024 07:00","Sweden (SE)","22137.00","22287.00"
"19/01/2024 07:00 - 19/01/2024 08:00","Sweden (SE)","23606.00","23625.00"
"19/01/2024 08:00 - 19/01/2024 09:00","Sweden (SE)","24126.00","23925.00"
"19/01/2024 09:00 - 19/01/2024 10:00","Sweden (SE)","24079.00","23833.00"
"19/01/2024 10:00 - 19/01/2024 11:00","Sweden (SE)","23704.00","23731.00"
"19/01/2024 11:00 - 19/01/2024 12:00","Sweden (SE)","23250.00","23469.00"
"19/01/2024 12:00 - 19/01/2024 13:00","Sweden (SE)","22818.00","23125.00"
"19/01/2024 13:00 - 19/01/2024 14:00","Sweden (SE)","22437.00","22761.00"
"19/01/2024 14:00 - 19/01/2024 15:00","Sweden (SE)","22502.00","22694.00"
"19/01/2024 15:00 - 19/01/2024 16:00","Sweden (SE)","22651.00","22842.00"
"19/01/2024 16:00 - 19/01/2024 17:00","Sweden (SE)","23105.00","23229.00"
"19/01/2024 17:00 - 19/01/2024 18:00","Sweden (SE)","23614.00","23451.00"
"19/01/2024 18:00 - 19/01/2024 19:00","Sweden (SE)","23556.00","23065.00"
"19/01/2024 19:00 - 19/01/2024 20:00","Sweden (SE)","23079.00","22580.00"
"19/01/2024 20:00 - 19/01/2024 21:00","Sweden (SE)","22366.00","21983.00"
"19/01/2024 21:00 - 19/01/2024 22:00","Sweden (SE)","21608.00","21404.00"
"19/01/2024 22:00 - 19/01/2024 23:00","Sweden (SE)","21183.00","20812.00"
"19/01/2024 23:00 - 20/01/2024 00:00","Sweden (SE)","21102.00","20356.00"
"20/01/2024 00:00 - 20/01/2024 01:00","Sweden (SE)","20407.00","19661.00"
"20/01/2024 01:00 - 20/01/2024 02:00","Sweden (SE)","20052.00","19414.00"
"20/01/2024 02:00 - 20/01/2024 03:00","Sweden (SE)","19695.00","19248.00"
"20/01/2024 03:00 - 20/01/2024 04:00","Sweden (SE)","19675.00","19197.00"
"20/01/2024 04:00 - 20/01/2024 05:00","Sweden (SE)","19666.00","19158.00"
"20/01/2024 05:00 - 20/01/2024 06:00","Sweden (SE)","19777.00","19247.00"
"20/01/2024 06:00 - 20/01/2024 07:00","Sweden (SE)","20016.00","19615.00"
"20/01/2024 07:00 - 20/01/2024 08:00","Sweden (SE)","20596.00","20158.00"
"20/01/2024 08:00 - 20/01/2024 09:00","Sweden (SE)","21248.00","20733.00"
"20/01/2024 09:00 - 20/01/2024 10:00","Sweden (SE)","21741.00","21228.00"
"20/01/2024 10:00 - 20/01/2024 11:00","Sweden (SE)","22168.00","21560.00"
"20/01/2024 11:00 - 20/01/2024 12:00","Sweden (SE)","22147.00","21600.00"
"20/01/2024 12:00 - 20/01/2024 13:00","Sweden (SE)","21954.00","21518.00"
"20/01/2024 13:00 - 20/01/2024 14:00","Sweden (SE)","21856.00","21419.00"
"20/01/2024 14:00 - 20/01/2024 15:00","Sweden (SE)","21830.00","21426.00"
"20/01/2024 15:00 - 20/01/2024 16:00","Sweden (SE)","22019.00","21740.00"
"20/01/2024 16:00 - 20/01/2024 17:00","Sweden (SE)","22378.00","22258.00"
"20/01/2024 17:00 - 20/01/2024 18:00","Sweden (SE)","22445.00","22547.00"
"20/01/2024 18:00 - 20/01/2024 19:00","Sweden (SE)","22351.00","22357.00"
"20/01/2024 19:00 - 20/01/2024 20:00","Sweden (SE)","21670.00","21846.00"
"20/01/2024 20:00 - 20/01/2024 21:00","Sweden (SE)","20980.00","21343.00"
"20/01/2024 21:00 - 20/01/2024 22:00","Sweden (SE)","20787.00","20759.00"
"20/01/2024 22:00 - 20/01/2024 23:00","Sweden (SE)","20318.00","20127.00"
"20/01/2024 23:00 - 21/01/2024 00:00","Sweden (SE)","19312.00","19485.00"
"21/01/2024 00:00 - 21/01/2024 01:00","Sweden (SE)","18927.00","18894.00"
"21/01/2024 01:00 - 21/01/2024 02:00","Sweden (SE)","19032.00","18456.00"
"21/01/2024 02:00 - 21/01/2024 03:00","Sweden (SE)","18641.00","18214.00"
"21/01/2024 03:00 - 21/01/2024 04:00","Sweden (SE)","18387.00","18048.00"
"21/01/2024 04:00 - 21/01/2024 05:00","Sweden (SE)","18032.00","17905.00"
"21/01/2024 05:00 - 21/01/2024 06:00","Sweden (SE)","18175.00","17923.00"
"21/01/2024 06:00 - 21/01/2024 07:00","Sweden (SE)","18562.00","18230.00"
"21/01/2024 07:00 - 21/01/2024 08:00","Sweden (SE)","19297.00","18497.00"
"21/01/2024 08:00 - 21/01/2024 09:00","Sweden (SE)","19909.00","18878.00"
"21/01/2024 09:00 - 21/01/2024 10:00","Sweden (SE)","20230.00","19309.00"
"21/01/2024 10:00 - 21/01/2024 11:00","Sweden (SE)","20493.00","19601.00"
"21/01/2024 11:00 - 21/01/2024 12:00","Sweden (SE)","20811.00","19768.00"
"21/01/2024 12:00 - 21/01/2024 13:00","Sweden (SE)","20790.00","19834.00"
"21/01/2024 13:00 - 21/01/2024 14:00","Sweden (SE)","20443.00","19751.00"
"21/01/2024 14:00 - 21/01/2024 15:00","Sweden (SE)","20602.00","19724.00"
"21/01/2024 15:00 - 21/01/2024 16:00","Sweden (SE)","21324.00","20031.00"
"21/01/2024 16:00 - 21/01/2024 17:00","Sweden (SE)","21931.00","20521.00"
"21/01/2024 17:00 - 21/01/2024 18:00","Sweden (SE)","22117.00","20823.00"
"21/01/2024 18:00 - 21/01/2024 19:00","Sweden (SE)","21718.00","20602.00"
"21/01/2024 19:00 - 21/01/2024 20:00","Sweden (SE)","20855.00","20163.00"
"21/01/2024 20:00 - 21/01/2024 21:00","Sweden (SE)","20196.00","19716.00"
"21/01/2024 21:00 - 21/01/2024 22:00","Sweden (SE)","19334.00","19191.00"
"21/01/2024 22:00 - 21/01/2024 23:00","Sweden (SE)","18856.00","18584.00"
"21/01/2024 23:00 - 22/01/2024 00:00","Sweden (SE)","18394.00","17926.00"
"22/01/2024 00:00 - 22/01/2024 01:00","Sweden (SE)","17665.00","17608.00"
"22/01/2024 01:00 - 22/01/2024 02:00","Sweden (SE)","17368.00","17341.00"
"22/01/2024 02:00 - 22/01/2024 03:00","Sweden (SE)","17872.00","17258.00"
"22/01/2024 03:00 - 22/01/2024 04:00","Sweden (SE)","17554.00","17235.00"
"22/01/2024 04:00 - 22/01/2024 05:00","Sweden (SE)","17572.00","17335.00"
"22/01/2024 05:00 - 22/01/2024 06:00","Sweden (SE)","17798.00","17934.00"
"22/01/2024 06:00 - 22/01/2024 07:00","Sweden (SE)","19503.00","19465.00"
"22/01/2024 07:00 - 22/01/2024 08:00","Sweden (SE)","21140.00","20748.00"
"22/01/2024 08:00 - 22/01/2024 09:00","Sweden (SE)","21488.00","20955.00"
"22/01/2024 09:00 - 22/01/2024 10:00","Sweden (SE)","21535.00","20979.00"
"22/01/2024 10:00 - 22/01/2024 11:00","Sweden (SE)","21580.00","20924.00"
"22/01/2024 11:00 - 22/01/2024 12:00","Sweden (SE)","21309.00","20873.00"
"22/01/2024 12:00 - 22/01/2024 13:00","Sweden (SE)","20819.00","20786.00"
"22/01/2024 13:00 - 22/01/2024 14:00","Sweden (SE)","20596.00","20556.00"
"22/01/2024 14:00 - 22/01/2024 15:00","Sweden (SE)","20677.00","20470.00"
"22/01/2024 15:00 - 22/01/2024 16:00","Sweden (SE)","20858.00","20648.00"
"22/01/2024 16:00 - 22/01/2024 17:00","Sweden (SE)","21012.00","20794.00"
"22/01/2024 17:00 - 22/01/2024 18:00","Sweden (SE)","21090.00","20924.00"
"22/01/2024 18:00 - 22/01/2024 19:00","Sweden (SE)","20402.00","20585.00"
"22/01/2024 19:00 - 22/01/2024 20:00","Sweden (SE)","19854.00","20150.00"
"22/01/2024 20:00 - 22/01/2024 21:00","Sweden (SE)","19191.00","19677.00"
"22/01/2024 21:00 - 22/01/2024 22:00","Sweden (SE)","18619.00","18990.00"
"22/01/2024 22:00 - 22/01/2024 23:00","Sweden (SE)","17725.00","18226.00"
"22/01/2024 23:00 - 23/01/2024 00:00","Sweden (SE)","17089.00","17492.00"
"23/01/2024 00:00 - 23/01/2024 01:00","Sweden (SE)","16594.00","16928.00"
"23/01/2024 01:00 - 23/01/2024 02:00","Sweden (SE)","16454.00","16615.00"
"23/01/2024 02:00 - 23/01/2024 03:00","Sweden (SE)","16243.00","16507.00"
"23/01/2024 03:00 - 23/01/2024 04:00","Sweden (SE)","16184.00","16518.00"
"23/01/2024 04:00 - 23/01/2024 05:00","Sweden (SE)","16068.00","16689.00"
"23/01/2024 05:00 - 23/01/2024 06:00","Sweden (SE)","16481.00","17361.00"
"23/01/2024 06:00 - 23/01/2024 07:00","Sweden (SE)","18338.00","18792.00"
"23/01/2024 07:00 - 23/01/2024 08:00","Sweden (SE)","19894.00","20126.00"
"23/01/2024 08:00 - 23/01/2024 09:00","Sweden (SE)","20197.00","20366.00"
"23/01/2024 09:00 - 23/01/2024 10:00","Sweden (SE)","20110.00","20337.00"
"23/01/2024 10:00 - 23/01/2024 11:00","Sweden (SE)","19484.00","20281.00"
"23/01/2024 11:00 - 23/01/2024 12:00","Sweden (SE)","19144.00","20205.00"
"23/01/2024 12:00 - 23/01/2024 13:00","Sweden (SE)","19185.00","20079.00"
"23/01/2024 13:00 - 23/01/2024 14:00","Sweden (SE)","19297.00","19851.00"
"23/01/2024 14:00 - 23/01/2024 15:00","Sweden (SE)","19478.00","19832.00"
"23/01/2024 15:00 - 23/01/2024 16:00","Sweden (SE)","19859.00","20123.00"
"23/01/2024 16:00 - 23/01/2024 17:00","Sweden (SE)","20067.00","20466.00"
"23/01/2024 17:00 - 23/01/2024 18:00","Sweden (SE)","20280.00","20810.00"
"23/01/2024 18:00 - 23/01/2024 19:00","Sweden (SE)","20248.00","20542.00"
"23/01/2024 19:00 - 23/01/2024 20:00","Sweden (SE)","20220.00","20113.00"
"23/01/2024 20:00 - 23/01/2024 21:00","Sweden (SE)","19699.00","19663.00"
"23/01/2024 21:00 - 23/01/2024 22:00","Sweden (SE)","19195.00","19037.00"
"23/01/2024 22:00 - 23/01/2024 23:00","Sweden (SE)","18681.00","18340.00"
"23/01/2024 23:00 - 24/01/2024 00:00","Sweden (SE)","17540.00","17640.00"
"24/01/2024 00:00 - 24/01/2024 01:00","Sweden (SE)","16836.00","16999.00"
"24/01/2024 01:00 - 24/01/2024 02:00","Sweden (SE)","16303.00","16747.00"
"24/01/2024 02:00 - 24/01/2024 03:00","Sweden (SE)","15977.00","16657.00"
"24/01/2024 03:00 - 24/01/2024 04:00","Sweden (SE)","15900.00","16664.00"
"24/01/2024 04:00 - 24/01/2024 05:00","Sweden (SE)","16360.00","16791.00"
"24/01/2024 05:00 - 24/01/2024 06:00","Sweden (SE)","16768.00","17350.00"
"24/01/2024 06:00 - 24/01/2024 07:00","Sweden (SE)","18023.00","18826.00"
"24/01/2024 07:00 - 24/01/2024 08:00","Sweden (SE)","19932.00","20038.00"
"24/01/2024 08:00 - 24/01/2024 09:00","Sweden (SE)","19877.00","20269.00"
"24/01/2024 09:00 - 24/01/2024 10:00","Sweden (SE)","20161.00","20203.00"
"24/01/2024 10:00 - 24/01/2024 11:00","Sweden (SE)","20314.00","20145.00"
"24/01/2024 11:00 - 24/01/2024 12:00","Sweden (SE)","20049.00","20144.00"
"24/01/2024 12:00 - 24/01/2024 13:00","Sweden (SE)","19717.00","20071.00"
"24/01/2024 13:00 - 24/01/2024 14:00","Sweden (SE)","19454.00","19947.00"
"24/01/2024 14:00 - 24/01/2024 15:00","Sweden (SE)","19752.00","19955.00"
"24/01/2024 15:00 - 24/01/2024 16:00","Sweden (SE)","19795.00","20128.00"
"24/01/2024 16:00 - 24/01/2024 17:00","Sweden (SE)","20305.00","20350.00"
"24/01/2024 17:00 - 24/01/2024 18:00","Sweden (SE)","20616.00","20591.00"
"24/01/2024 18:00 - 24/01/2024 19:00","Sweden (SE)","20286.00","20270.00"
"24/01/2024 19:00 - 24/01/2024 20:00","Sweden (SE)","20093.00","19824.00"
"24/01/2024 20:00 - 24/01/2024 21:00","Sweden (SE)","19783.00","19340.00"
"24/01/2024 21:00 - 24/01/2024 22:00","Sweden (SE)","19315.00","18714.00"
"24/01/2024 22:00 - 24/01/2024 23:00","Sweden (SE)","18582.00","18036.00"
"24/01/2024 23:00 - 25/01/2024 00:00","Sweden (SE)","17656.00","17325.00"
"25/01/2024 00:00 - 25/01/2024 01:00","Sweden (SE)","16963.00","16716.00"
"25/01/2024 01:00 - 25/01/2024 02:00","Sweden (SE)","16832.00","16501.00"
"25/01/2024 02:00 - 25/01/2024 03:00","Sweden (SE)","16309.00","16401.00"
"25/01/2024 03:00 - 25/01/2024 04:00","Sweden (SE)","16039.00","16419.00"
"25/01/2024 04:00 - 25/01/2024 05:00","Sweden (SE)","16190.00","16594.00"
"25/01/2024 05:00 - 25/01/2024 06:00","Sweden (SE)","16931.00","17237.00"
"25/01/2024 06:00 - 25/01/2024 07:00","Sweden (SE)","18764.00","18769.00"
"25/01/2024 07:00 - 25/01/2024 08:00","Sweden (SE)","20123.00","20121.00"
"25/01/2024 08:00 - 25/01/2024 09:00","Sweden (SE)","20444.00","20476.00"
"25/01/2024 09:00 - 25/01/2024 10:00","Sweden (SE)","20298.00","20535.00"
"25/01/2024 10:00 - 25/01/2024 11:00","Sweden (SE)","20182.00","20471.00"
"25/01/2024 11:00 - 25/01/2024 12:00","Sweden (SE)","19845.00","20367.00"
"25/01/2024 12:00 - 25/01/2024 13:00","Sweden (SE)","19498.00","20246.00"
"25/01/2024 13:00 - 25/01/2024 14:00","Sweden (SE)","19229.00","20070.00"
"25/01/2024 14:00 - 25/01/2024 15:00","Sweden (SE)","19342.00","20101.00"
"25/01/2024 15:00 - 25/01/2024 16:00","Sweden (SE)","19994.00","20374.00"
"25/01/2024 16:00 - 25/01/2024 17:00","Sweden (SE)","20703.00","20761.00"
"25/01/2024 17:00 - 25/01/2024 18:00","Sweden (SE)","21062.00","21145.00"
"25/01/2024 18:00 - 25/01/2024 19:00","Sweden (SE)","20653.00","20972.00"
"25/01/2024 19:00 - 25/01/2024 20:00","Sweden (SE)","20493.00","20609.00"
"25/01/2024 20:00 - 25/01/2024 21:00","Sweden (SE)","20309.00","20155.00"
"25/01/2024 21:00 - 25/01/2024 22:00","Sweden (SE)","19842.00","19556.00"
"25/01/2024 22:00 - 25/01/2024 23:00","Sweden (SE)","19200.00","18823.00"
"25/01/2024 23:00 - 26/01/2024 00:00","Sweden (SE)","18351.00","18051.00"
"26/01/2024 00:00 - 26/01/2024 01:00","Sweden (SE)","17960.00","17497.00"
"26/01/2024 01:00 - 26/01/2024 02:00","Sweden (SE)","17550.00","17247.00"
"26/01/2024 02:00 - 26/01/2024 03:00","Sweden (SE)","17419.00","17111.00"
"26/01/2024 03:00 - 26/01/2024 04:00","Sweden (SE)","17453.00","17090.00"
"26/01/2024 04:00 - 26/01/2024 05:00","Sweden (SE)","17514.00","17248.00"
"26/01/2024 05:00 - 26/01/2024 06:00","Sweden (SE)","18494.00","17870.00"
"26/01/2024 06:00 - 26/01/2024 07:00","Sweden (SE)","20511.00","19349.00"
